趟次,场景,场景名称,区间序号,区间,选定等级,规划用时(s),生成曲线用时(s),曲线与规划时间差(s),重量(t),代码规划能耗(kWh),Simu物理机械能耗(kWh),Simu-代码(kWh),Simu相对代码误差(%)
6,energy_first,规划后：Energy First,8,鄞州区政府-钱湖南路,class3,132.1,132.05,-0.04999999999998295,220.12,16.646240000000002,15.79189139760894,-0.8543486023910631,-5.132381861555901
6,energy_first,规划后：Energy First,9,钱湖南路-南高教园区,class3,100.0,100.05,0.04999999999999716,220.72,14.07779,14.277313818944009,0.19952381894400872,1.4172950366784043
6,energy_first,规划后：Energy First,10,南高教园区-下应路,class3,114.0,114.0,0.0,220.9,18.93636,18.34835372595348,-0.5880062740465206,-3.105170550446446
6,energy_first,规划后：Energy First,11,下应路-大洋江,class2,101.0,101.0,0.0,220.6,13.82928,13.816104258065522,-0.01317574193447868,-0.09527424373849311
6,energy_first,规划后：Energy First,12,大洋江-泗港,class3,92.0,92.0,0.0,220.5,11.035639999999999,11.39970800575755,0.3640680057575505,3.299020317422012
6,energy_first,规划后：Energy First,13,泗港-曹隘,class4,137.0,137.0,0.0,222.4,23.67493,24.454186760361097,0.7792567603610969,3.291484960509268
6,energy_first,规划后：Energy First,14,曹隘-柳隘,class2,106.0,106.05,0.04999999999999716,222.2,22.14636,24.024028841476675,1.8776688414766731,8.478453531310215
6,energy_first,规划后：Energy First,15,柳隘-海晏北路,class3,92.0,91.95,-0.04999999999999716,222.9,11.864049999999999,12.141737622467367,0.27768762246736856,2.3405803453910643
6,energy_first,规划后：Energy First,16,海晏北路-民安东路,class3,85.0,85.0,0.0,225.2,15.44656,15.167601366298202,-0.27895863370179796,-1.8059596033149
6,energy_first,规划后：Energy First,17,民安东路-会展中心,class2,76.0,76.0,0.0,230.0,16.19667,18.38223588785242,2.1855658878524196,13.493921206349327
6,energy_first,规划后：Energy First,18,会展中心-院士路,class3,115.0,115.0,0.0,230.7,15.84839,16.35369012750413,0.50530012750413,3.1883372853906926
6,energy_first,规划后：Energy First,19,院士路-盎孟港,class3,91.0,90.95,-0.04999999999999716,230.3,18.797639999999998,18.288909439290606,-0.5087305607093917,-2.706353354513608
6,energy_first,规划后：Energy First,20,盎孟港-三官堂,class2,132.0,132.0,0.0,229.2,18.7724,18.228926835179138,-0.5434731648208633,-2.895064908167646
6,energy_first,规划后：Energy First,21,三官堂-兴庄路,class1,94.0,94.05,0.04999999999999716,223.7,13.581719999999999,14.990059624433023,1.4083396244330242,10.369376076321881
6,energy_first,规划后：Energy First,22,兴庄路-兴海南路,class2,87.0,86.95,-0.04999999999999716,218.2,16.12127,17.925901178803567,1.804631178803568,11.194100581427941
6,energy_first,规划后：Energy First,23,兴海南路-梅堰,class3,82.0,81.95,-0.04999999999999716,216.72,11.418989999999999,11.793291576107064,0.37430157610706516,3.2778868893576854
6,energy_first,规划后：Energy First,24,梅堰-永茂路,class3,313.0,313.0,0.0,216.92,30.300459999999998,29.056806565384374,-1.2436534346156236,-4.104404469818689
6,energy_first,规划后：Energy First,25,永茂路-镇海大道,class2,141.0,141.0,0.0,216.42,17.266740000000002,17.263571785478174,-0.003168214521828361,-0.018348654823251872
6,energy_first,规划后：Energy First,26,镇海大道-骆驼桥,class2,116.0,116.0,0.0,215.84,20.25456,19.037923262058015,-1.216636737941986,-6.006730029889496
6,dwell5_dp,规划后：历史停站时间放宽 5% DP,1,布政-张家潭,class3,115.0,115.0,0.0,215.24,12.947629999999998,12.909928848727692,-0.03770115127230689,-0.2911818709084743
6,dwell5_dp,规划后：历史停站时间放宽 5% DP,2,张家潭-同德路,class2,148.0,148.0,0.0,215.24,17.599220000000003,17.07919670196743,-0.520023298032573,-2.9548087814833432
6,dwell5_dp,规划后：历史停站时间放宽 5% DP,3,同德路-石碶,class3,109.0,108.95,-0.04999999999999716,215.24,13.094430000000001,13.023890911529268,-0.07053908847073309,-0.5386953725418601
6,dwell5_dp,规划后：历史停站时间放宽 5% DP,4,石碶-雅渡,class2,80.0,80.0,0.0,216.44,11.15034,10.808074338997347,-0.3422656610026529,-3.0695535831432306
6,dwell5_dp,规划后：历史停站时间放宽 5% DP,5,雅渡-庙堰,class2,129.0,129.0,0.0,216.74,20.689349999999997,20.892348314279282,0.2029983142792844,0.9811729913181633
6,dwell5_dp,规划后：历史停站时间放宽 5% DP,6,庙堰-钟公庙,class3,96.0,95.95,-0.04999999999999716,216.74,12.67001,12.806407305823047,0.13639730582304743,1.076536686419722
6,dwell5_dp,规划后：历史停站时间放宽 5% DP,7,钟公庙-鄞州区政府,class4,95.0,94.95,-0.04999999999999716,217.14,8.06458,9.034534786440044,0.9699547864400451,12.027344095291324
6,dwell5_dp,规划后：历史停站时间放宽 5% DP,8,鄞州区政府-钱湖南路,class3,132.1,132.05,-0.04999999999998295,220.12,16.646240000000002,15.79189139760894,-0.8543486023910631,-5.132381861555901
6,dwell5_dp,规划后：历史停站时间放宽 5% DP,9,钱湖南路-南高教园区,class3,100.0,100.05,0.04999999999999716,220.72,14.07779,14.277313818944009,0.19952381894400872,1.4172950366784043
6,dwell5_dp,规划后：历史停站时间放宽 5% DP,10,南高教园区-下应路,class3,114.0,114.0,0.0,220.9,18.93636,18.34835372595348,-0.5880062740465206,-3.105170550446446
6,dwell5_dp,规划后：历史停站时间放宽 5% DP,11,下应路-大洋江,class3,106.0,106.0,0.0,220.6,11.78442,11.599786350399274,-0.1846336496007268,-1.5667606008673045
6,dwell5_dp,规划后：历史停站时间放宽 5% DP,12,大洋江-泗港,class3,92.0,92.0,0.0,220.5,11.035639999999999,11.39970800575755,0.3640680057575505,3.299020317422012
6,dwell5_dp,规划后：历史停站时间放宽 5% DP,13,泗港-曹隘,class4,137.0,137.0,0.0,222.4,23.67493,24.454186760361097,0.7792567603610969,3.291484960509268
6,dwell5_dp,规划后：历史停站时间放宽 5% DP,14,曹隘-柳隘,class4,113.0,112.95,-0.04999999999999716,222.2,16.45582,16.94872173157573,0.49290173157573136,2.9953033733702203
6,dwell5_dp,规划后：历史停站时间放宽 5% DP,15,柳隘-海晏北路,class3,92.0,91.95,-0.04999999999999716,222.9,11.864049999999999,12.141737622467367,0.27768762246736856,2.3405803453910643
6,dwell5_dp,规划后：历史停站时间放宽 5% DP,16,海晏北路-民安东路,class3,85.0,85.0,0.0,225.2,15.44656,15.167601366298202,-0.27895863370179796,-1.8059596033149
6,dwell5_dp,规划后：历史停站时间放宽 5% DP,17,民安东路-会展中心,class3,79.0,78.95,-0.04999999999999716,230.0,12.46634,12.384004058054774,-0.08233594194522631,-0.660466038510311
6,dwell5_dp,规划后：历史停站时间放宽 5% DP,18,会展中心-院士路,class3,115.0,115.0,0.0,230.7,15.84839,16.35369012750413,0.50530012750413,3.1883372853906926
6,dwell5_dp,规划后：历史停站时间放宽 5% DP,19,院士路-盎孟港,class3,91.0,90.95,-0.04999999999999716,230.3,18.797639999999998,18.288909439290606,-0.5087305607093917,-2.706353354513608
6,dwell5_dp,规划后：历史停站时间放宽 5% DP,20,盎孟港-三官堂,class2,132.0,132.0,0.0,229.2,18.7724,18.228926835179138,-0.5434731648208633,-2.895064908167646
6,dwell5_dp,规划后：历史停站时间放宽 5% DP,21,三官堂-兴庄路,class3,104.0,104.05,0.04999999999999716,223.7,10.861040000000001,11.261092734268063,0.400052734268062,3.6833740992396855
6,dwell5_dp,规划后：历史停站时间放宽 5% DP,22,兴庄路-兴海南路,class2,87.0,86.95,-0.04999999999999716,218.2,16.12127,17.925901178803567,1.804631178803568,11.194100581427941
6,dwell5_dp,规划后：历史停站时间放宽 5% DP,23,兴海南路-梅堰,class3,82.0,81.95,-0.04999999999999716,216.72,11.418989999999999,11.793291576107064,0.37430157610706516,3.2778868893576854
6,dwell5_dp,规划后：历史停站时间放宽 5% DP,24,梅堰-永茂路,class3,313.0,313.0,0.0,216.92,30.300459999999998,29.056806565384374,-1.2436534346156236,-4.104404469818689
6,dwell5_dp,规划后：历史停站时间放宽 5% DP,25,永茂路-镇海大道,class2,141.0,141.0,0.0,216.42,17.266740000000002,17.263571785478174,-0.003168214521828361,-0.018348654823251872
6,dwell5_dp,规划后：历史停站时间放宽 5% DP,26,镇海大道-骆驼桥,class2,116.0,116.0,0.0,215.84,20.25456,19.037923262058015,-1.216636737941986,-6.006730029889496
8,standard_dp,规划后：标准 DP,1,布政-张家潭,class3,115.0,115.0,0.0,215.24,12.947629999999998,12.909928848727692,-0.03770115127230689,-0.2911818709084743
8,standard_dp,规划后：标准 DP,2,张家潭-同德路,class3,151.0,151.0,0.0,215.24,17.91588,17.397674969314316,-0.5182050306856851,-2.8924341460519107
8,standard_dp,规划后：标准 DP,3,同德路-石碶,class3,109.0,108.95,-0.04999999999999716,215.34,13.125729999999999,13.029727093769777,-0.0960029062302219,-0.7314100338055247
8,standard_dp,规划后：标准 DP,4,石碶-雅渡,class2,80.0,80.0,0.0,216.44,11.15034,10.808074338997347,-0.3422656610026529,-3.0695535831432306
8,standard_dp,规划后：标准 DP,5,雅渡-庙堰,class2,129.0,129.0,0.0,216.34,20.634700000000002,20.855384100146132,0.22068410014612994,1.069480535923129
8,standard_dp,规划后：标准 DP,6,庙堰-钟公庙,class3,96.0,95.95,-0.04999999999999716,216.32,12.61333,12.782143007332047,0.16881300733204796,1.3383698621382931
8,standard_dp,规划后：标准 DP,7,钟公庙-鄞州区政府,class4,95.0,94.95,-0.04999999999999716,216.14,8.01171,8.993695746651795,0.9819857466517945,12.25688082384153
8,standard_dp,规划后：标准 DP,8,鄞州区政府-钱湖南路,class3,132.1,132.05,-0.04999999999998295,216.14,16.12588,15.521528041009358,-0.604351958990641,-3.7477145990832192
8,standard_dp,规划后：标准 DP,9,钱湖南路-南高教园区,class3,100.0,100.05,0.04999999999999716,216.02,13.62803,13.980897191590172,0.3528671915901711,2.5892751306694444
8,standard_dp,规划后：标准 DP,10,南高教园区-下应路,class3,114.0,114.0,0.0,216.14,18.45732,17.96849741257778,-0.48882258742222007,-2.6483941732722847
8,standard_dp,规划后：标准 DP,11,下应路-大洋江,class3,106.0,106.0,0.0,216.24,11.3074,11.377540920422017,0.07014092042201803,0.6203098892938963
8,standard_dp,规划后：标准 DP,12,大洋江-泗港,class3,92.0,92.0,0.0,215.84,10.742479999999999,11.163380669233305,0.4209006692333066,3.918095907400401
8,standard_dp,规划后：标准 DP,13,泗港-曹隘,class4,137.0,137.0,0.0,215.94,22.96308,23.756550424269033,0.7934704242690316,3.4554181071051078
8,standard_dp,规划后：标准 DP,14,曹隘-柳隘,class4,113.0,112.95,-0.04999999999999716,215.54,15.93904,16.44836774778809,0.50932774778809,3.1954731764779436
8,standard_dp,规划后：标准 DP,15,柳隘-海晏北路,class3,92.0,91.95,-0.04999999999999716,215.54,11.45556,11.74883987407824,0.2932798740782392,2.5601530966468613
8,standard_dp,规划后：标准 DP,16,海晏北路-民安东路,class3,85.0,85.0,0.0,216.04,14.69733,14.562335516745417,-0.13499448325458197,-0.9184966470412108
8,standard_dp,规划后：标准 DP,17,民安东路-会展中心,class3,79.0,78.95,-0.04999999999999716,216.44,11.60493,11.66666211468329,0.06173211468328965,0.5319473248290998
8,standard_dp,规划后：标准 DP,18,会展中心-院士路,class3,115.0,115.0,0.0,216.24,14.92393,15.359044660088916,0.43511466008891553,2.915550127137527
8,standard_dp,规划后：标准 DP,19,院士路-盎孟港,class3,91.0,90.95,-0.04999999999999716,215.94,17.786080000000002,17.174748201892864,-0.6113317981071376,-3.437136221737097
8,standard_dp,规划后：标准 DP,20,盎孟港-三官堂,class2,132.0,132.0,0.0,215.94,17.5735,17.21273344136971,-0.3607665586302886,-2.052901007939731
8,standard_dp,规划后：标准 DP,21,三官堂-兴庄路,class2,99.0,99.0,0.0,215.94,11.55804,11.86841235809395,0.31037235809395014,2.685337289834177
8,standard_dp,规划后：标准 DP,22,兴庄路-兴海南路,class2,87.0,86.95,-0.04999999999999716,215.54,15.84608,17.712479823604138,1.8663998236041373,11.778306203200648
8,standard_dp,规划后：标准 DP,23,兴海南路-梅堰,class3,82.0,81.95,-0.04999999999999716,215.54,11.320350000000001,11.729860602309312,0.4095106023093109,3.617472978391224
8,standard_dp,规划后：标准 DP,24,梅堰-永茂路,class3,313.0,313.0,0.0,215.54,29.936790000000002,28.878401116745227,-1.058388883254775,-3.5354120573874983
8,standard_dp,规划后：标准 DP,25,永茂路-镇海大道,class5,164.1,164.05,-0.04999999999998295,215.44,15.09746,13.330445974844233,-1.7670140251557669,-11.704048397252034
8,standard_dp,规划后：标准 DP,26,镇海大道-骆驼桥,class2,116.0,116.0,0.0,215.34,20.05162,18.996406844906787,-1.0552131550932131,-5.262483306053142
8,energy_first,规划后：Energy First,1,布政-张家潭,class3,115.0,115.0,0.0,215.24,12.947629999999998,12.909928848727692,-0.03770115127230689,-0.2911818709084743
8,energy_first,规划后：Energy First,2,张家潭-同德路,class1,141.0,141.0,0.0,215.24,17.89072,16.54448961359441,-1.3462303864055905,-7.5247412424183615
8,energy_first,规划后：Energy First,3,同德路-石碶,class3,109.0,108.95,-0.04999999999999716,215.34,13.125729999999999,13.029727093769777,-0.0960029062302219,-0.7314100338055247
8,energy_first,规划后：Energy First,4,石碶-雅渡,class2,80.0,80.0,0.0,216.44,11.15034,10.808074338997347,-0.3422656610026529,-3.0695535831432306
8,energy_first,规划后：Energy First,5,雅渡-庙堰,class2,129.0,129.0,0.0,216.34,20.634700000000002,20.855384100146132,0.22068410014612994,1.069480535923129
8,energy_first,规划后：Energy First,6,庙堰-钟公庙,class3,96.0,95.95,-0.04999999999999716,216.32,12.61333,12.782143007332047,0.16881300733204796,1.3383698621382931
8,energy_first,规划后：Energy First,7,钟公庙-鄞州区政府,class4,95.0,94.95,-0.04999999999999716,216.14,8.01171,8.993695746651795,0.9819857466517945,12.25688082384153
8,energy_first,规划后：Energy First,8,鄞州区政府-钱湖南路,class3,132.1,132.05,-0.04999999999998295,216.14,16.12588,15.521528041009358,-0.604351958990641,-3.7477145990832192
8,energy_first,规划后：Energy First,9,钱湖南路-南高教园区,class3,100.0,100.05,0.04999999999999716,216.02,13.62803,13.980897191590172,0.3528671915901711,2.5892751306694444
8,energy_first,规划后：Energy First,10,南高教园区-下应路,class2,110.0,110.0,0.0,216.14,20.895400000000002,19.912432785533284,-0.9829672144667185,-4.704227793996375
8,energy_first,规划后：Energy First,11,下应路-大洋江,class2,101.0,101.0,0.0,216.24,13.34858,13.553016608735225,0.20443660873522518,1.5315232686564801
8,energy_first,规划后：Energy First,12,大洋江-泗港,class3,92.0,92.0,0.0,215.84,10.742479999999999,11.163380669233305,0.4209006692333066,3.918095907400401
8,energy_first,规划后：Energy First,13,泗港-曹隘,class4,137.0,137.0,0.0,215.94,22.96308,23.756550424269033,0.7934704242690316,3.4554181071051078
8,energy_first,规划后：Energy First,14,曹隘-柳隘,class5,119.0,119.0,0.0,215.54,13.50501,14.329068340264353,0.8240583402643527,6.101871381541758
8,energy_first,规划后：Energy First,15,柳隘-海晏北路,class3,92.0,91.95,-0.04999999999999716,215.54,11.45556,11.74883987407824,0.2932798740782392,2.5601530966468613
8,energy_first,规划后：Energy First,16,海晏北路-民安东路,class3,85.0,85.0,0.0,216.04,14.69733,14.562335516745417,-0.13499448325458197,-0.9184966470412108
8,energy_first,规划后：Energy First,17,民安东路-会展中心,class4,83.0,83.0,0.0,216.44,6.88384,8.172151048526104,1.2883110485261033,18.71500570213868
8,energy_first,规划后：Energy First,18,会展中心-院士路,class3,115.0,115.0,0.0,216.24,14.92393,15.359044660088916,0.43511466008891553,2.915550127137527
8,energy_first,规划后：Energy First,19,院士路-盎孟港,class4,96.0,95.95,-0.04999999999999716,215.94,13.99816,13.623091769895337,-0.37506823010466306,-2.6794109376136794
8,energy_first,规划后：Energy First,20,盎孟港-三官堂,class2,132.0,132.0,0.0,215.94,17.5735,17.21273344136971,-0.3607665586302886,-2.052901007939731
8,energy_first,规划后：Energy First,21,三官堂-兴庄路,class1,94.0,94.05,0.04999999999999716,215.94,13.11494,14.481066527788032,1.3661265277880315,10.41656711954482
8,energy_first,规划后：Energy First,22,兴庄路-兴海南路,class4,96.0,95.95,-0.04999999999999716,215.54,9.47856,9.901783573721271,0.4232235737212715,4.465061926297576
8,energy_first,规划后：Energy First,23,兴海南路-梅堰,class3,82.0,81.95,-0.04999999999999716,215.54,11.320350000000001,11.729860602309312,0.4095106023093109,3.617472978391224
8,energy_first,规划后：Energy First,24,梅堰-永茂路,class3,313.0,313.0,0.0,215.54,29.936790000000002,28.878401116745227,-1.058388883254775,-3.5354120573874983
8,energy_first,规划后：Energy First,25,永茂路-镇海大道,class5,164.1,164.05,-0.04999999999998295,215.44,15.09746,13.330445974844233,-1.7670140251557669,-11.704048397252034
8,energy_first,规划后：Energy First,26,镇海大道-骆驼桥,class2,116.0,116.0,0.0,215.34,20.05162,18.996406844906787,-1.0552131550932131,-5.262483306053142
8,dwell5_dp,规划后：历史停站时间放宽 5% DP,1,布政-张家潭,class3,115.0,115.0,0.0,215.24,12.947629999999998,12.909928848727692,-0.03770115127230689,-0.2911818709084743
8,dwell5_dp,规划后：历史停站时间放宽 5% DP,2,张家潭-同德路,class2,148.0,148.0,0.0,215.24,17.599220000000003,17.07919670196743,-0.520023298032573,-2.9548087814833432
8,dwell5_dp,规划后：历史停站时间放宽 5% DP,3,同德路-石碶,class3,109.0,108.95,-0.04999999999999716,215.34,13.125729999999999,13.029727093769777,-0.0960029062302219,-0.7314100338055247
8,dwell5_dp,规划后：历史停站时间放宽 5% DP,4,石碶-雅渡,class2,80.0,80.0,0.0,216.44,11.15034,10.808074338997347,-0.3422656610026529,-3.0695535831432306
8,dwell5_dp,规划后：历史停站时间放宽 5% DP,5,雅渡-庙堰,class4,139.0,139.0,0.0,216.34,18.24353,19.768655097415305,1.5251250974153052,8.359813574540153
8,dwell5_dp,规划后：历史停站时间放宽 5% DP,6,庙堰-钟公庙,class3,96.0,95.95,-0.04999999999999716,216.32,12.61333,12.782143007332047,0.16881300733204796,1.3383698621382931
8,dwell5_dp,规划后：历史停站时间放宽 5% DP,7,钟公庙-鄞州区政府,class4,95.0,94.95,-0.04999999999999716,216.14,8.01171,8.993695746651795,0.9819857466517945,12.25688082384153
8,dwell5_dp,规划后：历史停站时间放宽 5% DP,8,鄞州区政府-钱湖南路,class3,132.1,132.05,-0.04999999999998295,216.14,16.12588,15.521528041009358,-0.604351958990641,-3.7477145990832192
8,dwell5_dp,规划后：历史停站时间放宽 5% DP,9,钱湖南路-南高教园区,class3,100.0,100.05,0.04999999999999716,216.02,13.62803,13.980897191590172,0.3528671915901711,2.5892751306694444
8,dwell5_dp,规划后：历史停站时间放宽 5% DP,10,南高教园区-下应路,class3,114.0,114.0,0.0,216.14,18.45732,17.96849741257778,-0.48882258742222007,-2.6483941732722847
8,dwell5_dp,规划后：历史停站时间放宽 5% DP,11,下应路-大洋江,class3,106.0,106.0,0.0,216.24,11.3074,11.377540920422017,0.07014092042201803,0.6203098892938963
8,dwell5_dp,规划后：历史停站时间放宽 5% DP,12,大洋江-泗港,class3,92.0,92.0,0.0,215.84,10.742479999999999,11.163380669233305,0.4209006692333066,3.918095907400401
8,dwell5_dp,规划后：历史停站时间放宽 5% DP,13,泗港-曹隘,class4,137.0,137.0,0.0,215.94,22.96308,23.756550424269033,0.7934704242690316,3.4554181071051078
8,dwell5_dp,规划后：历史停站时间放宽 5% DP,14,曹隘-柳隘,class4,113.0,112.95,-0.04999999999999716,215.54,15.93904,16.44836774778809,0.50932774778809,3.1954731764779436
8,dwell5_dp,规划后：历史停站时间放宽 5% DP,15,柳隘-海晏北路,class3,92.0,91.95,-0.04999999999999716,215.54,11.45556,11.74883987407824,0.2932798740782392,2.5601530966468613
8,dwell5_dp,规划后：历史停站时间放宽 5% DP,16,海晏北路-民安东路,class3,85.0,85.0,0.0,216.04,14.69733,14.562335516745417,-0.13499448325458197,-0.9184966470412108
8,dwell5_dp,规划后：历史停站时间放宽 5% DP,17,民安东路-会展中心,class3,79.0,78.95,-0.04999999999999716,216.44,11.60493,11.66666211468329,0.06173211468328965,0.5319473248290998
8,dwell5_dp,规划后：历史停站时间放宽 5% DP,18,会展中心-院士路,class3,115.0,115.0,0.0,216.24,14.92393,15.359044660088916,0.43511466008891553,2.915550127137527
8,dwell5_dp,规划后：历史停站时间放宽 5% DP,19,院士路-盎孟港,class3,91.0,90.95,-0.04999999999999716,215.94,17.786080000000002,17.174748201892864,-0.6113317981071376,-3.437136221737097
8,dwell5_dp,规划后：历史停站时间放宽 5% DP,20,盎孟港-三官堂,class3,138.9,138.95000000000002,0.05000000000001137,215.94,17.05927,16.64128206480656,-0.417987935193441,-2.450209974948758
8,dwell5_dp,规划后：历史停站时间放宽 5% DP,21,三官堂-兴庄路,class3,104.0,104.05,0.04999999999999716,215.94,10.50975,10.878481761068558,0.3687317610685579,3.508473189833801
8,dwell5_dp,规划后：历史停站时间放宽 5% DP,22,兴庄路-兴海南路,class2,87.0,86.95,-0.04999999999999716,215.54,15.84608,17.712479823604138,1.8663998236041373,11.778306203200648
8,dwell5_dp,规划后：历史停站时间放宽 5% DP,23,兴海南路-梅堰,class3,82.0,81.95,-0.04999999999999716,215.54,11.320350000000001,11.729860602309312,0.4095106023093109,3.617472978391224
8,dwell5_dp,规划后：历史停站时间放宽 5% DP,24,梅堰-永茂路,class4,329.0,329.0,0.0,215.54,26.43273,25.694708484822094,-0.7380215151779055,-2.7920745045173367
8,dwell5_dp,规划后：历史停站时间放宽 5% DP,25,永茂路-镇海大道,class4,156.0,156.0,0.0,215.44,15.61383,14.496505305977802,-1.117324694022198,-7.155993718531571
8,dwell5_dp,规划后：历史停站时间放宽 5% DP,26,镇海大道-骆驼桥,class4,128.0,128.0,0.0,215.34,17.274169999999998,16.418124325351762,-0.8560456746482359,-4.955639979508341
10,standard_dp,规划后：标准 DP,1,布政-张家潭,class3,115.0,115.0,0.0,215.24,12.947629999999998,12.909928848727692,-0.03770115127230689,-0.2911818709084743
10,standard_dp,规划后：标准 DP,2,张家潭-同德路,class2,148.0,148.0,0.0,215.24,17.599220000000003,17.07919670196743,-0.520023298032573,-2.9548087814833432
10,standard_dp,规划后：标准 DP,3,同德路-石碶,class3,109.0,108.95,-0.04999999999999716,215.24,13.094430000000001,13.023890911529268,-0.07053908847073309,-0.5386953725418601
10,standard_dp,规划后：标准 DP,4,石碶-雅渡,class2,80.0,80.0,0.0,215.24,11.01521,10.749061677650408,-0.26614832234959174,-2.4161892723751226
10,standard_dp,规划后：标准 DP,5,雅渡-庙堰,class2,129.0,129.0,0.0,215.34,20.49352,20.762973564813265,0.269453564813265,1.314823245656505
10,standard_dp,规划后：标准 DP,6,庙堰-钟公庙,class3,96.0,95.95,-0.04999999999999716,215.44,12.46344,12.731303524779488,0.2678635247794876,2.1491941613189263
10,standard_dp,规划后：标准 DP,7,钟公庙-鄞州区政府,class4,95.0,94.95,-0.04999999999999716,215.34,7.95611,8.961024782314158,1.0049147823141586,12.63073012205913
10,standard_dp,规划后：标准 DP,8,鄞州区政府-钱湖南路,class3,132.1,132.05,-0.04999999999998295,215.54,16.03609,15.48076974604461,-0.5553202539553919,-3.462940492073765
10,standard_dp,规划后：标准 DP,9,钱湖南路-南高教园区,class3,100.0,100.05,0.04999999999999716,215.54,13.57518,13.950624855179553,0.3754448551795537,2.765671285239339
10,standard_dp,规划后：标准 DP,10,南高教园区-下应路,class3,114.0,114.0,0.0,215.54,18.38662,17.920616364673286,-0.4660036353267145,-2.534471454387563
10,standard_dp,规划后：标准 DP,11,下应路-大洋江,class2,101.0,101.0,0.0,215.84,13.29634,13.528880361546317,0.23254036154631663,1.7489050486548676
10,standard_dp,规划后：标准 DP,12,大洋江-泗港,class3,92.0,92.0,0.0,215.94,10.74973,11.168452035355157,0.41872203535515773,3.8951865335702176
10,standard_dp,规划后：标准 DP,13,泗港-曹隘,class4,137.0,137.0,0.0,215.84,22.95101,23.74575110018092,0.7947411001809215,3.4627717916593714
10,standard_dp,规划后：标准 DP,14,曹隘-柳隘,class4,113.0,112.95,-0.04999999999999716,215.94,15.97551,16.478419038105674,0.502909038105674,3.1479998955005133
10,standard_dp,规划后：标准 DP,15,柳隘-海晏北路,class3,92.0,91.95,-0.04999999999999716,216.04,11.489600000000001,11.775531297202525,0.28593129720252364,2.488609674858338
10,standard_dp,规划后：标准 DP,16,海晏北路-民安东路,class3,85.0,85.0,0.0,216.64,14.75296,14.601979856868015,-0.15098014313198505,-1.0233888191385665
10,standard_dp,规划后：标准 DP,17,民安东路-会展中心,class3,79.0,78.95,-0.04999999999999716,216.94,11.650319999999999,11.693112776312011,0.04279277631201239,0.3673098791450569
10,standard_dp,规划后：标准 DP,18,会展中心-院士路,class3,115.0,115.0,0.0,216.84,14.97159,15.400315349869532,0.4287253498695307,2.8635926435971775
10,standard_dp,规划后：标准 DP,19,院士路-盎孟港,class3,91.0,90.95,-0.04999999999999716,216.24,17.83957,17.198023681527072,-0.6415463184729262,-3.59619833030127
10,standard_dp,规划后：标准 DP,20,盎孟港-三官堂,class2,132.0,132.0,0.0,215.94,17.5735,17.21273344136971,-0.3607665586302886,-2.052901007939731
10,standard_dp,规划后：标准 DP,21,三官堂-兴庄路,class2,99.0,99.0,0.0,215.54,11.52306,11.846928090515542,0.32386809051554266,2.8106083845397203
10,standard_dp,规划后：标准 DP,22,兴庄路-兴海南路,class2,87.0,86.95,-0.04999999999999716,215.24,15.8009,17.688409745950068,1.8875097459500676,11.945583770228705
10,standard_dp,规划后：标准 DP,23,兴海南路-梅堰,class3,82.0,81.95,-0.04999999999999716,215.24,11.291649999999999,11.713734083547173,0.4220840835471744,3.7380195414060338
10,standard_dp,规划后：标准 DP,24,梅堰-永茂路,class4,329.0,329.0,0.0,215.34,26.36807,25.671523487328482,-0.6965465126715173,-2.6416287300189865
10,standard_dp,规划后：标准 DP,25,永茂路-镇海大道,class2,141.0,141.0,0.0,215.34,17.12426,17.180214522093657,0.05595452209365703,0.3267558545225139
10,standard_dp,规划后：标准 DP,26,镇海大道-骆驼桥,class4,128.0,128.0,0.0,215.24,17.268279999999997,16.410815193987226,-0.8574648060127714,-4.965548427595404
10,energy_first,规划后：Energy First,1,布政-张家潭,class3,115.0,115.0,0.0,215.24,12.947629999999998,12.909928848727692,-0.03770115127230689,-0.2911818709084743
10,energy_first,规划后：Energy First,2,张家潭-同德路,class1,141.0,141.0,0.0,215.24,17.89072,16.54448961359441,-1.3462303864055905,-7.5247412424183615
10,energy_first,规划后：Energy First,3,同德路-石碶,class3,109.0,108.95,-0.04999999999999716,215.24,13.094430000000001,13.023890911529268,-0.07053908847073309,-0.5386953725418601
10,energy_first,规划后：Energy First,4,石碶-雅渡,class2,80.0,80.0,0.0,215.24,11.01521,10.749061677650408,-0.26614832234959174,-2.4161892723751226
10,energy_first,规划后：Energy First,5,雅渡-庙堰,class2,129.0,129.0,0.0,215.34,20.49352,20.762973564813265,0.269453564813265,1.314823245656505
10,energy_first,规划后：Energy First,6,庙堰-钟公庙,class3,96.0,95.95,-0.04999999999999716,215.44,12.46344,12.731303524779488,0.2678635247794876,2.1491941613189263
10,energy_first,规划后：Energy First,7,钟公庙-鄞州区政府,class5,99.0,99.0,0.0,215.34,6.10717,7.330662067410288,1.2234920674102883,20.033699199634007
10,energy_first,规划后：Energy First,8,鄞州区政府-钱湖南路,class3,132.1,132.05,-0.04999999999998295,215.54,16.03609,15.48076974604461,-0.5553202539553919,-3.462940492073765
10,energy_first,规划后：Energy First,9,钱湖南路-南高教园区,class4,105.0,104.95,-0.04999999999999716,215.54,11.77449,12.756556273005636,0.9820662730056355,8.340626838237881
