time,velocity,cumulative_energy
107.54761720585563,11.812601706376087,15767.181114845242
107.59761720585561,11.812601706376087,15777.297052579454
107.64761720585562,11.812601706376087,15787.413019842346
107.69761720585562,11.812601706376087,15797.527563578784
107.74761720585562,11.812601706376087,15807.641859328838
107.79761720585563,11.812601706376087,15817.754627605844
107.84761720585561,11.812601706376087,15827.86564334444
107.89761720585562,11.812601706376087,15837.976663825682
107.94761720585562,11.812601706376087,15848.086236947533
107.99761720585562,11.812601706376087,15858.19552966645
108.04761720585563,11.812601706376087,15868.304697432726
108.09761720585561,11.812601706376087,15878.41356953996
108.14761720585562,11.812601706376087,15888.522455933522
108.19761720585562,11.812601706376087,15898.631385224786
108.24761720585562,11.812601706376087,15908.740040794954
108.29761720585563,11.812601706376087,15918.848576186598
108.34761720585561,11.812601706376087,15928.956865515658
108.39761720585562,11.812601706376087,15939.06519965369
108.44761720585562,11.812601706376087,15949.173272472077
108.49761720585562,11.812601706376087,15959.281505495648
108.54761720585563,11.812601706376087,15969.389763303388
108.59761720585561,11.812601706376087,15979.497779820857
108.64761720585562,11.812601706376087,15989.605772486446
108.69761720585562,11.812601706376087,15999.713378904527
108.74761720585562,11.812601706376087,16009.820996757864
